idx,g_low_density,A_star,F_star,K_star,R_P,mu_S,mu_I,T,R_B,sigma_A,sigma_F,beta,delta,eta,mu_F,c_B,kappa,phi,K0
80,0.3911600652891904,9.332045121497286e-12,6.289717684685107e-16,6.057874881168371e-07,,0.028732010575780696,0.009457217807172319,55.22183154499186,10.377239705351744,0.6000004585400673,0.37401354302572465,0.032564454368649944,0.051359660091715394,0.4437062034615915,0.02608255405966787,0.021025697097696715,700000000000.0,0.011909588420442579,2.3838515849456785
81,1.7820856398421576,1.7348414624847535,0.07531679803684257,2.095387851890674,3.5014747445695984,0.0036050766919297436,0.04081806420408081,52.076679283141864,8.591871039199244,0.7285341481025295,0.572154849246263,0.03985603144123061,0.19776980850317866,0.6358670823338136,0.039691447636854324,0.020084767310581588,0.002799358453065399,0.05205320917979725,2.1713269250904457
82,0.5080775043040425,1.6814865833067836e-11,1.3933084984617316e-21,1.5604169927172567e-10,,0.024435732094547188,0.024936651353038963,54.910504855928416,7.067332185922296,0.8644976440442207,0.5445411396704196,0.0057032819408250465,0.09210993564422773,0.9938707425415472,0.06976738862758908,0.020320815185766384,700000000000.0,0.07343967508166149,1.6483176962141644
83,1.3521403151132967,0.9230335386652363,6.242860926011628e-22,2.2540556607110807,0.09653974446646321,0.007243398534273583,0.04681884597677584,55.501128271152695,11.96404920003291,0.5559845311539734,0.5071021749405572,0.012767356948718802,0.15211420963899375,0.5731016132335949,0.05139969681894033,0.021118209565574083,0.0030268062644468914,0.08055724400638928,2.3791219621573467
84,0.8331059393623461,6.943489390700835e-12,2.3575294494371235e-11,3.48391189647965e-08,,0.011821540580108605,0.03374844119956572,63.57898989584329,10.169968718096033,0.6980779521946652,0.3714128022017488,0.019562086354560464,0.0725822725521673,0.9233486684826897,0.040851679224704854,0.021588506981289123,700000000000.0,0.07509798517378662,2.384807248182824
85,0.5268265837077365,6.632718818622152e-10,4.21364221292464e-10,1.0700094079994186e-12,,0.02751236889920442,0.025262552548681348,55.831075738618715,13.943234007587689,0.5858051450520926,0.5311927356925027,0.03565525392683204,0.21858258933848823,0.7038220539489395,0.04945898535730464,0.021099730444119152,700000000000.0,0.07619089971158978,1.7225213460627586
86,0.33627124672741926,nan,0.0,nan,,0.027293012935422998,0.01169517400586804,62.794645540273365,13.277273539965245,0.532023121326044,0.4861460755791701,0.03361663995562943,0.09990434434703555,0.43471584693397003,0.026452164899242268,0.020795266141486152,700000000000.0,0.09865709887557311,1.884056581281512
87,0.5302658846142155,nan,-5.824966717795086e-17,nan,,0.02725804490874162,0.008626633094445273,59.05521107021842,13.216377163696388,0.6947636266596079,0.4359335217237486,0.024345617784999985,0.1992774109446851,0.4418198195229555,0.02029728393152228,0.020685337295779992,700000000000.0,0.01889436696636785,2.348348814634385
88,0.6317310023471141,4.60073019079295e-12,-4.343230712429937e-16,6.713859116141523e-07,,0.028849859291206127,0.01069521421570793,46.02289326612114,10.601293662076984,0.6036774773835906,0.3232330053767881,0.010057842901719391,0.15501905013302586,0.40391379064542293,0.0347430082377328,0.02079504813489159,700000000000.0,0.023609230668107162,1.5413707100195733
89,0.8534659635031971,nan,0.0,nan,,0.022235058163181252,0.047943219976249375,60.48134325171193,15.877041770395497,0.762255874209576,0.5886329907325083,0.020673858757422725,0.18501214371385916,0.6489282048206031,0.07698848139356138,0.021299546735214222,9513839005.004078,0.08276302974203602,2.43810696876006
90,1.1300180971398777,0.2494161755645799,-3.406190821999853e-21,1.492449519639282,0.12209336290180527,0.018629175494183636,0.03460501943305126,54.59739988699113,14.79912247268541,0.6568000274196578,0.566556245413837,0.015505909984895434,0.2264052946265097,0.5331525223957451,0.03741375023557554,0.020225999246051264,0.009219254290405427,0.09581811657794127,1.5900366464019435
91,0.647384914978619,1.8358380926564166e-09,-1.924189106661256e-11,1.0994852276458009e-12,,0.026134758225479133,0.019491233823937682,51.79206588989008,8.263762885903423,0.8752122352613727,0.3205029186765401,0.007047075802453612,0.13222969448542377,0.5735950630815357,0.032205575330860214,0.0200037788944909,700000000000.0,0.08826398178098223,2.075971953034446
92,0.5922629261799615,0.0003173581723094417,3.6451818802740424e-07,2.0713432826867695e-12,0.03205908431555745,0.029104304526278955,0.018451980236800374,49.06707764034786,7.880210648407805,0.8797472182003476,0.4710109478761827,0.030412090592652766,0.07775683486722827,0.6427205483484915,0.05476789912279892,0.020597263038934468,700000000000.0,0.01655907663055168,2.2539929292070937
93,2.32425069485147,3.036414385584187,0.3416833573563054,2.131617525662525,1.908631735879143,0.005765466482254896,0.02863790257216311,48.89786797477024,11.17002023553869,0.7693707372910508,0.5459287885358026,0.012501182283921438,0.12909840068329165,0.8258165142651199,0.022320094738140967,0.0205457652929436,0.0017499985502626805,0.08299828759482117,2.2554866708183496
94,1.3437603532355629,0.8556775223785764,-2.355041728582395e-20,2.068626761056681,0.24859927063365586,0.01561930221846751,0.026858723277828078,45.14507359914853,14.217769122526255,0.5241996773976523,0.4785417814122593,0.014365373004719444,0.18411744492370563,0.8069169164333387,0.052943922787081266,0.02187973642975168,0.003518793677082001,0.07329797445241072,2.172589783326091
95,1.6282055280848262,1.211926793960059,1.2445655291102718e-21,1.7987884826166505,0.23686067301477637,0.01091824286820503,0.033237633761369956,54.171862994440644,11.106863114957603,0.8053154599975266,0.4627182003507777,0.008282069374886087,0.16363246339192622,0.5078070912916172,0.024391587150304324,0.020037945247310715,0.0032487450453590164,0.04052377456920307,1.8495372088818192
96,0.8629183920366879,8.52127885483037e-10,-6.756108922336879e-05,0.0006629571053579618,,0.0063284946658064434,0.022658064627070987,62.471510624907395,9.230582725283323,0.5081011490872418,0.4305300898271439,0.012749634795672203,0.1390863815033237,0.6224648665744722,0.03207545907551254,0.020422070111582674,863276960.7927566,0.039338133393027774,2.201221438066339
97,0.5650628512989733,7.559709889267227e-11,2.1292260494708315e-19,2.804908222346582e-07,,0.01970163880422006,0.02544652291140195,64.63232211444799,14.91898179122983,0.5262520743072734,0.5318207694922331,0.03665360058527788,0.15250541356522102,0.9086986623494903,0.07718153918039584,0.020522175291201285,700000000000.0,0.06762936944890345,1.50369034058593
98,1.1036999243485517,0.26390298495347836,1.0541329738886475e-23,2.0013218421721937,0.08905660501739299,0.018379655711765135,0.00928205018308684,48.9506381488571,10.18831454839453,0.7350174040677335,0.6143835571353615,0.030903997634649193,0.07403332675014697,0.9677813410082737,0.06823679652012961,0.02025322591641069,0.013013533359684002,0.04502736183617781,2.063544787387766
99,0.7804445554823566,5.876620220680606e-12,1.5338674001046514e-17,1.3084178509931138e-10,,0.02772887993791736,0.01414743007349642,48.06882911860495,11.874298745708021,0.6950664211996097,0.4968714695942934,0.010726078864346001,0.1718927859914755,0.6652142656694808,0.06285939720357937,0.020707644153777727,700000000000.0,0.026646619363724693,1.57343306867748
100,0.5780089077559436,1.0545561119016761e-11,-2.3252388845084617e-21,7.817090009690389e-11,,0.02421556639687797,0.04012545197285053,49.412435582565315,6.181308119104506,0.8841158949461505,0.5501175771425302,0.019093808401272325,0.10171865714951656,0.6355075711201528,0.035283667997459266,0.02072287068286525,700000000000.0,0.07707096752996817,1.826976363505
101,0.9547322128821324,1e-12,1e-12,2.176167662199781,,0.021852895081283845,0.013904100953679013,46.522701055194105,9.983255771929711,0.7002615483818188,0.3720302204627345,0.026057542510450553,0.13325877868833946,0.6642962063602633,0.07382489327933905,0.020465357963508565,8.298979285689601,0.09836106415186066,2.176167662199781
102,1.7306541193213723,1.6713713392227294,1.3684853435857415e-20,2.008099358539287,0.3510663907221968,0.012173084806585771,0.016807253501275876,49.24450615678122,10.639157136901304,0.8626336382039586,0.40368527237120694,0.028518468144674028,0.11261983650727217,0.6439197122352068,0.060812371715747104,0.021254467056619642,0.0028684404013447186,0.03222288620450843,2.0528442166000547
103,1.4635018089743304,1.1695736940411618,1.4745209316064466e-21,2.283400410426012,0.07210450492694587,0.0047524170545410315,0.008934740033538323,63.76608141261814,11.92125938723087,0.6266504975784261,0.3002931259744169,0.016801931635153703,0.061182868642653626,0.6705656248951117,0.05949789695804167,0.020502629412461282,0.002301361580130874,0.0794204289613516,2.409474683831675
104,1.7068597448195149,1.350425591734533,-1.3236417136535147e-20,1.7405567232520507,0.11680403324571614,0.011435675797927317,0.03211153799982698,60.83020036241027,14.016427049004179,0.8692276849635603,0.3863281351644776,0.005274282070154,0.20518223538070246,0.6214770559357788,0.03229926747668053,0.020429654481227445,0.0023969837269602733,0.02414577576032463,1.7698270130491889
105,0.47112229702658426,2.2357364391021362e-09,-5.060648877730986e-20,1.2615790255379721e-12,,0.025582459272144083,0.036829857421131026,57.63469825860777,7.834267789481867,0.8572263647359171,0.6477284479503592,0.019794280723546276,0.08391576183255392,0.4309544210533271,0.03731451348222355,0.02011156356967914,700000000000.0,0.035803510556690746,2.088037404706153
106,0.6096415123437301,1.4502612927486067e-11,-2.5776180338940625e-20,9.80182271800966e-11,,0.010093667352659893,0.03924305953444252,59.097876642543255,7.350781095265424,0.5369399204064589,0.39454008297120846,0.03952880849071355,0.14222346837116562,0.6522583373647138,0.03161071814375259,0.021106221899087504,700000000000.0,0.04971813452515066,1.898720721009358
107,0.518048206589186,8.414099201214595e-12,-1.5751053344279387e-17,8.139581645128548e-11,,0.024885004574022186,0.005800857666726351,56.64046282783156,12.826899516855253,0.5308091266420414,0.4975330329850366,0.023984833039872214,0.11044700342905574,0.5285888127085111,0.06117862547117678,0.020199605382608996,700000000000.0,0.035872531060015686,2.1978311865534574
108,2.204325455203248,2.4391634576540246,0.09863727869268564,1.9277478690929029,1.5983116331859617,0.008115079308590512,0.02109096076966856,58.81010179653033,14.468196616165134,0.8195756456344024,0.5943100551529703,0.01699361025830254,0.17472035950709014,0.606263613808534,0.038480288885189194,0.020087282937164466,0.0015302320851622703,0.0877784961091119,2.047299326952494
109,0.9818839140327799,0.006453901057707079,-2.7666965906565085e-27,2.0018496550668696,0.04232254618274337,0.021887573147205356,0.012605919331509997,52.15021192413152,14.684670081019844,0.6787773367386041,0.5115665412574524,0.033689004014845376,0.2311936150323055,0.710575887860891,0.04869907913828012,0.02214873388044075,0.15383454188961287,0.09441155309993131,2.058750528838095
110,0.41634156193343635,8.486716408224309e-12,1.5425414741144215e-05,9.036054135712006e-09,,0.02870725684961793,0.04211815297494407,48.09322577835276,6.95697578579191,0.6611840259181248,0.6480956228633792,0.022763935628822892,0.1826958321513436,0.6948628300279613,0.06331204834473758,0.020736469001497334,700000000000.0,0.025332513496189847,1.9564816816962356
111,1.1179750173279464,0.2412928958750454,2.8252695114530695e-21,1.501872911621945,0.023852440995843285,0.01802251696039234,0.03396333598684422,47.8640232934125,13.66396185676335,0.5422516261850547,0.31101383417730116,0.03167422634994361,0.2423132145689274,0.5580810312235809,0.07510979580656148,0.02084306995113673,0.011194890820933057,0.012235954889844419,1.514664594474562
112,1.5286835438640596,1.0456075122746962,-7.439356679436842e-21,1.7825813022413393,0.04569051261187674,0.01485966684727286,0.011960276954915389,48.68122558286906,14.74352576998078,0.5971701176493879,0.6301476428054666,0.007214245825120964,0.10415037274603824,0.6585536862416561,0.07630082189033346,0.0205912911114012,0.002949069721683447,0.09685743110878868,1.9018041971008472
113,1.0010335076032462,0.0489777553763717,3.6353465190409895e-23,1.5590121716869538,0.02648524862170337,0.007948603372882973,0.018790673741449132,53.78513076373551,9.009909154063951,0.5182016602888211,0.5901752446160997,0.008025143446636107,0.13824125840986204,0.46824876631801643,0.05858389318527554,0.02013100394494003,0.05571800430981479,0.08305323842963433,1.647068243603671
114,1.9071998360562175,1.823200605279605,0.0159380252711488,1.7649114229089675,1.3762566746675842,0.005843197383682178,0.028850247671373744,54.74258227244035,12.382737287944515,0.6904000487869747,0.425988895385588,0.03524494714289576,0.24592623317480555,0.6307764948098333,0.07089857877234586,0.021119264122609716,0.002076962658165483,0.08589627506649293,1.8699421886878211
115,0.373660047492243,1.3687495026282193e-09,6.818434358790704e-11,1.074060766775679e-12,,0.02367199000965644,0.026237168204613838,63.65880126580031,10.915296242578197,0.6215208123392765,0.4644186252257917,0.03022905832949566,0.2207550461315428,0.8167991820478693,0.03537621231595357,0.021503291829029995,700000000000.0,0.08460140740902425,1.9522895002054517
116,0.856820567626801,9.627014741973173e-11,3.861387877917075e-11,1.4559908204143468e-05,,0.0055873605561298275,0.008011378537140049,58.54026348510651,6.373676405717984,0.6433111163976066,0.6020127567281592,0.012238041052373227,0.08760541496954793,0.9787901001603592,0.03172715776383199,0.02083273066272397,7764219978.301745,0.08478098149437521,2.4466379757390806
117,0.7949444738976692,3.2628233448406263e-09,-6.382967689720438e-39,1.071891100422557e-12,,0.016988094712614577,0.027653109028880626,57.18108612085439,12.056701303749639,0.6100715979700576,0.45851576333876126,0.02337904967737185,0.21504426337513377,0.5944814742846435,0.06067919766719483,0.021535725088912067,700000000000.0,0.0713799815927156,2.0253456637547917
118,2.2474680673313197,3.6052724894183745,0.26032176783045835,2.347716508693562,20.133740689054914,0.006887128106057335,0.03885720958289398,53.22867246650947,15.510159680642033,0.7014074116825817,0.5677449773012502,0.027117148409062115,0.1039632388858758,0.7299118694126929,0.029287505039166117,0.022419297672647744,0.0010970532499927138,0.016089156382436492,2.3737587426319093
119,0.3873071238413981,2.782072905382904e-10,-3.338595675958511e-12,1.1103231635221804e-12,,0.02692126429344559,0.030530504376934893,60.133505814307,8.857363695927098,0.7896407284756508,0.5155647391394449,0.00731893723990306,0.12300099302964101,0.8401449202894857,0.07494792052372833,0.020715536533980238,700000000000.0,0.07385251324045784,1.6346520459627694
120,0.8070484910323622,2.0339807843097018e-11,-4.660604690033076e-19,5.015401186754817e-09,,0.021052827060837824,0.038923460814031634,56.28884783347803,11.219563297105566,0.7678986425118616,0.5961963574055211,0.011866832412000195,0.22262522696561587,0.5801416237489355,0.07948575589658022,0.020536149983185262,700000000000.0,0.06919114451564046,1.7765540561243953
121,0.9701327875167857,-7.181621043132976e-17,7.906063288400915e-34,1.7245923980528486,,0.018157175095631497,0.04716023496398799,50.60066389520281,10.978581669624115,0.6667497850539957,0.38580959064924825,0.02331866044034496,0.2293175666645874,0.5989281474065817,0.06361020022730485,0.021257496916763974,0.4742468065239325,0.07204023272084821,1.7245923980528475
122,1.2778178267174833,0.7281202684071651,4.86902217289902e-22,2.300472061281774,0.044206477795548094,0.007184779864098728,0.026307721723030735,58.359255942388806,7.679367796899376,0.8592542651680926,0.3213414462264731,0.025142848521666653,0.059365599475252634,0.9918714111737351,0.06905064649011972,0.020611922574511436,0.0054211712052319085,0.07824054627277723,2.4239404652488363
